Date,Open,High,Low,Close,Volume
21/05/2018 16:00:00,2725.95,2739.19,2725.7,2733.01,0
22/05/2018 16:00:00,2738.34,2742.24,2721.88,2724.44,0
23/05/2018 16:00:00,2713.98,2733.33,2709.54,2733.29,0
24/05/2018 16:00:00,2730.94,2731.97,2707.38,2727.76,0
25/05/2018 16:00:00,2723.6,2727.36,2714.99,2721.33,0
29/05/2018 16:00:00,2705.11,2710.67,2676.81,2689.86,0
30/05/2018 16:00:00,2702.43,2729.34,2702.43,2724.01,0
31/05/2018 16:00:00,2720.98,2722.5,2700.68,2705.27,0
01/06/2018 16:00:00,2718.7,2736.93,2718.7,2734.62,0
04/06/2018 16:00:00,2741.67,2749.16,2740.54,2746.87,0
05/06/2018 16:00:00,2748.46,2752.61,2739.51,2748.8,0
06/06/2018 16:00:00,2753.25,2772.39,2748.46,2772.35,0
07/06/2018 16:00:00,2774.84,2779.9,2760.16,2770.37,0
08/06/2018 16:00:00,2765.84,2779.39,2763.59,2779.03,0
11/06/2018 16:00:00,2780.18,2790.21,2780.17,2782,0
12/06/2018 16:00:00,2785.6,2789.8,2778.78,2786.85,0
13/06/2018 16:00:00,2787.94,2791.47,2774.65,2775.63,0
14/06/2018 16:00:00,2783.21,2789.06,2776.52,2782.49,0
15/06/2018 16:00:00,2777.78,2782.81,2761.73,2779.66,0
18/06/2018 16:00:00,2765.79,2774.99,2757.12,2773.75,0
19/06/2018 16:00:00,2752.01,2765.05,2743.19,2762.59,0
20/06/2018 16:00:00,2769.73,2774.86,2763.91,2767.32,0
21/06/2018 16:00:00,2769.28,2769.28,2744.39,2749.76,0
22/06/2018 16:00:00,2760.79,2764.17,2752.68,2754.88,0
25/06/2018 16:00:00,2742.94,2742.94,2698.67,2717.07,0
26/06/2018 16:00:00,2722.12,2732.91,2715.6,2723.06,0
27/06/2018 16:00:00,2728.45,2746.09,2699.38,2699.63,0
28/06/2018 16:00:00,2698.69,2724.34,2691.99,2716.31,0
29/06/2018 16:00:00,2727.13,2743.26,2718.03,2718.37,0
02/07/2018 16:00:00,2704.95,2727.26,2698.95,2726.71,0
03/07/2018 13:00:00,2733.27,2736.58,2711.16,2713.22,0
05/07/2018 16:00:00,2724.19,2737.83,2716.02,2736.61,0
06/07/2018 16:00:00,2737.68,2764.41,2733.52,2759.82,0
09/07/2018 16:00:00,2768.51,2784.65,2768.51,2784.17,0
10/07/2018 16:00:00,2788.56,2795.58,2786.24,2793.84,0
11/07/2018 16:00:00,2779.82,2785.91,2770.77,2774.02,0
12/07/2018 16:00:00,2783.14,2799.22,2781.53,2798.29,0
13/07/2018 16:00:00,2796.93,2804.53,2791.69,2801.31,0
16/07/2018 16:00:00,2801.43,2803.71,2793.39,2798.43,0
17/07/2018 16:00:00,2789.34,2814.19,2789.24,2809.55,0
18/07/2018 16:00:00,2811.35,2816.76,2805.89,2815.62,0
19/07/2018 16:00:00,2809.37,2812.05,2799.77,2804.49,0
20/07/2018 16:00:00,2804.55,2809.7,2800.01,2801.83,0
23/07/2018 16:00:00,2799.17,2808.61,2795.14,2806.98,0
24/07/2018 16:00:00,2820.68,2829.99,2811.12,2820.4,0
25/07/2018 16:00:00,2817.73,2848.03,2817.73,2846.07,0
26/07/2018 16:00:00,2835.49,2845.57,2835.26,2837.44,0
27/07/2018 16:00:00,2842.35,2843.17,2808.34,2818.82,0
30/07/2018 16:00:00,2819,2821.74,2798.11,2802.6,0
31/07/2018 16:00:00,2809.73,2824.46,2808.06,2816.29,0
01/08/2018 16:00:00,2821.17,2825.83,2805.85,2813.36,0
02/08/2018 16:00:00,2800.48,2829.91,2796.34,2827.22,0
03/08/2018 16:00:00,2829.62,2840.38,2827.37,2840.35,0
06/08/2018 16:00:00,2840.29,2853.29,2835.98,2850.4,0
07/08/2018 16:00:00,2855.92,2863.43,2855.92,2858.45,0
08/08/2018 16:00:00,2856.79,2862.44,2853.09,2857.7,0
09/08/2018 16:00:00,2857.19,2862.48,2851.98,2853.58,0
10/08/2018 16:00:00,2839.64,2842.2,2825.81,2833.28,0
13/08/2018 16:00:00,2835.46,2843.4,2819.88,2821.93,0
14/08/2018 16:00:00,2827.88,2843.11,2826.58,2839.96,0
15/08/2018 16:00:00,2827.95,2827.95,2802.49,2818.37,0
16/08/2018 16:00:00,2831.44,2850.49,2831.44,2840.69,0
17/08/2018 16:00:00,2838.32,2855.63,2833.73,2850.13,0
20/08/2018 16:00:00,2853.93,2859.76,2850.62,2857.05,0
21/08/2018 16:00:00,2862.52,2873.23,2861.32,2862.96,0
22/08/2018 16:00:00,2860.99,2867.54,2856.05,2861.82,0
23/08/2018 16:00:00,2860.29,2868.78,2854.03,2856.98,0
24/08/2018 16:00:00,2862.35,2876.16,2862.35,2874.69,0
27/08/2018 16:00:00,2884.69,2898.25,2884.69,2896.74,0
28/08/2018 16:00:00,2901.45,2903.77,2893.5,2897.52,0
29/08/2018 16:00:00,2900.62,2916.5,2898.4,2914.04,0
30/08/2018 16:00:00,2908.94,2912.46,2895.22,2901.13,0
31/08/2018 16:00:00,2898.37,2906.32,2891.73,2901.52,0
04/09/2018 16:00:00,2896.96,2900.18,2885.13,2896.72,0
05/09/2018 16:00:00,2891.59,2894.21,2876.92,2888.6,0
06/09/2018 16:00:00,2888.64,2892.05,2867.29,2878.05,0
07/09/2018 16:00:00,2868.26,2883.81,2864.12,2871.68,0
10/09/2018 16:00:00,2881.39,2886.93,2875.94,2877.13,0
11/09/2018 16:00:00,2871.57,2892.52,2866.78,2887.89,0
12/09/2018 16:00:00,2888.29,2894.65,2879.2,2888.92,0
13/09/2018 16:00:00,2896.85,2906.76,2896.39,2904.18,0
14/09/2018 16:00:00,2906.38,2908.3,2895.77,2904.98,0
17/09/2018 16:00:00,2903.83,2904.65,2886.16,2888.8,0
18/09/2018 16:00:00,2890.74,2911.17,2890.43,2904.31,0
19/09/2018 16:00:00,2906.6,2912.36,2903.82,2907.95,0
20/09/2018 16:00:00,2919.73,2934.8,2919.73,2930.75,0
21/09/2018 16:00:00,2936.76,2940.91,2927.11,2929.67,0
24/09/2018 16:00:00,2921.83,2923.79,2912.63,2919.37,0
25/09/2018 16:00:00,2921.75,2923.95,2913.7,2915.56,0
26/09/2018 16:00:00,2916.98,2931.15,2903.28,2905.97,0
27/09/2018 16:00:00,2911.65,2927.22,2909.27,2914,0
28/09/2018 16:00:00,2910.03,2920.53,2907.5,2913.98,0
01/10/2018 16:00:00,2926.29,2937.06,2917.91,2924.59,0
02/10/2018 16:00:00,2923.8,2931.42,2919.37,2923.43,0
03/10/2018 16:00:00,2931.69,2939.86,2921.36,2925.51,0
04/10/2018 16:00:00,2919.35,2919.78,2883.92,2901.61,0
05/10/2018 16:00:00,2902.54,2909.64,2869.29,2885.57,0
08/10/2018 16:00:00,2877.53,2889.45,2862.08,2884.43,0
09/10/2018 16:00:00,2882.51,2894.83,2874.27,2880.34,0
10/10/2018 16:00:00,2873.9,2874.02,2784.86,2785.68,0
11/10/2018 16:00:00,2776.87,2795.14,2710.51,2728.37,0
12/10/2018 16:00:00,2770.54,2775.77,2729.44,2767.13,0
15/10/2018 16:00:00,2763.83,2775.99,2749.03,2750.79,0
16/10/2018 16:00:00,2767.05,2813.46,2766.91,2809.92,0
17/10/2018 16:00:00,2811.67,2816.94,2781.81,2809.21,0
18/10/2018 16:00:00,2802,2806.04,2755.18,2768.78,0
19/10/2018 16:00:00,2775.66,2797.77,2760.27,2767.78,0
